provider,region,instance
gcp,europe-west2-a,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-64
gcp,europe-west2-a,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-2
gcp,europe-west2-a,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-4
gcp,europe-west2-a,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-8
gcp,europe-west2-a,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-16
gcp,europe-west2-a,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-32
gcp,europe-west2-a,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-64
gcp,europe-west2-a,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-2
gcp,europe-west2-a,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-4
gcp,europe-west2-a,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-8
gcp,europe-west2-a,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-16
gcp,europe-west2-a,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-32
gcp,europe-west2-a,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-64
gcp,us-east1-c,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-1
gcp,us-east1-c,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-2
gcp,us-east1-c,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-4
gcp,us-east1-c,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-8
gcp,us-east1-c,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-16
gcp,us-east1-c,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-32
gcp,us-east1-c,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-64
gcp,us-east1-c,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-2
gcp,us-east1-c,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-4
gcp,us-east1-c,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-8
gcp,us-east1-c,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-16
gcp,us-east1-c,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-32
gcp,us-east1-c,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-64
gcp,us-east1-c,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-2
gcp,us-east1-c,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-4
gcp,us-east1-c,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-8
gcp,us-east1-c,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-16
gcp,us-east1-c,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-32
gcp,us-east1-c,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-64
gcp,europe-west3-c,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-1
gcp,europe-west3-c,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-2
gcp,europe-west3-c,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-4
gcp,europe-west3-c,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-8
gcp,europe-west3-c,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-16
gcp,europe-west3-c,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-32
gcp,europe-west3-c,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-64
gcp,europe-west3-c,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-2
gcp,europe-west3-c,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-4
gcp,europe-west3-c,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-8
gcp,europe-west3-c,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-16
gcp,europe-west3-c,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-32
gcp,europe-west3-c,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-64
gcp,europe-west3-c,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-2
gcp,europe-west3-c,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-4
gcp,europe-west3-c,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-8
gcp,europe-west3-c,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-16
gcp,europe-west3-c,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-32
gcp,europe-west3-c,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-64
gcp,us-central1-a,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-1
gcp,us-central1-a,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-2
gcp,us-central1-a,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-4
gcp,us-central1-a,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-8
gcp,us-central1-a,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-16
gcp,us-central1-a,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-32
gcp,us-central1-a,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-64
gcp,us-central1-a,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-2
gcp,us-central1-a,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-4
gcp,us-central1-a,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-8
gcp,us-central1-a,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-16
gcp,us-central1-a,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-32
gcp,us-central1-a,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-64
gcp,us-central1-a,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-2
gcp,us-central1-a,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-4
gcp,us-central1-a,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-8
gcp,us-central1-a,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-16
gcp,us-central1-a,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-32
gcp,us-central1-a,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-64
gcp,australia-southeast1-c,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-1
gcp,australia-southeast1-c,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-2
gcp,australia-southeast1-c,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-4
gcp,australia-southeast1-c,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-8
gcp,australia-southeast1-c,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-16
gcp,australia-southeast1-c,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-32
gcp,australia-southeast1-c,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-64
gcp,australia-southeast1-c,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-2
gcp,australia-southeast1-c,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-4
gcp,australia-southeast1-c,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-8
gcp,australia-southeast1-c,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-16
gcp,australia-southeast1-c,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-32
gcp,australia-southeast1-c,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-64
gcp,australia-southeast1-c,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-2
gcp,australia-southeast1-c,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-4
gcp,australia-southeast1-c,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-8
gcp,australia-southeast1-c,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-16
gcp,australia-southeast1-c,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-32
gcp,australia-southeast1-c,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-64
gcp,asia-east1-c,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-1
gcp,asia-east1-c,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-2
gcp,asia-east1-c,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-4
gcp,asia-east1-c,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-8
gcp,asia-east1-c,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-16
gcp,asia-east1-c,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-32
gcp,asia-east1-c,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-64
gcp,asia-east1-c,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-2
gcp,asia-east1-c,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-4
gcp,asia-east1-c,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-8
gcp,asia-east1-c,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-16
gcp,asia-east1-c,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-32
gcp,asia-east1-c,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-64
gcp,asia-east1-c,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-2
gcp,asia-east1-c,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-4
gcp,asia-east1-c,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-8
gcp,asia-east1-c,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-16
gcp,asia-east1-c,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-32
gcp,asia-east1-c,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-64
